Product URL,Href Link,Product Name,Product Price,Product Rating,Product Review,Description,Manufacturer,Product Description,ASIN
https://www.amazon.in/POLICE-Stylish-Premium-Quality-Backpack/dp/B084Q4N84P/ref=sr_1_164?keywords=bags&qid=1692686152&sprefix=ba%2Caps%2C283&sr=8-164,/POLICE-Stylish-Premium-Quality-Backpack/dp/B084Q4N84P/ref=sr_1_164?keywords=bags&qid=1692686152&sprefix=ba%2Caps%2C283&sr=8-164,Police Large Size Walt Laptop Backpack Business Office College Travel Bags For Men Fits Upto 15 Inch Laptop Notebook - Black,"1,689",4.1 out of 5 stars,667,6 Months Warranty: The MI Business casual backpack comes with 6 months of warranty. For queries please reach out to 18001036286,"‎Walkent, info@walkent.com | ☎️ 8001 655 655",No Description,‎B0CFJSK6C7
https://www.amazon.in/COSMUS-Eternal-Backpack-Polyester-15-6-inch/dp/B09SWVPZD4/ref=sr_1_165_sspa?keywords=bags&qid=1692686152&sprefix=ba%2Caps%2C283&sr=8-165-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,/sspa/click?ie=UTF8&spc=MTo0OTU4MzU2NjcxMzU2NTk4OjE2OTI2ODYxNTI6c3BfYnRmOjIwMDM1NTc4Nzc4Njk4OjowOjo&url=%2FCOSMUS-Eternal-Backpack-Polyester-15-6-inch%2Fdp%2FB09SWVPZD4%2Fref%3Dsr_1_165_sspa%3Fkeywords%3Dbags%26qid%3D1692686152%26sprefix%3Dba%252Caps%252C283%26sr%3D8-165-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,COSMUS Eternal Laptop Backpack 20 Ltrs Polyester Bags for 15.6-inch Laptops,952,3.4 out of 5 stars,17,Style Name: Casual; Pattern Name: Solid; Strap Type: Shoulder Strap; Water Resistance Level: Water Resistant; Age Range Description: Adult; Special Features: Laptop Compartment <br>,"‎COSMUS BAGS PVT.LTD., 359,Ground Floor Abubakar Chawl Dharavi Main Road, Bagicha Compound, Dharavi Mumbai,400017 Landmark Dharavi Jama Masjid (Gujrati Jamat Khana) Mobile","Cosmus Eternal Laptop Backpack For 15 Inch Laptop, you get an awesome companion for your laptop. It is designed with 1 large compartments which include a laptop slot, a phone slot, one front large zipper pocket. It gives durable performance.Buy Laptop Backpack For 15 Inch Laptop which is one of the best backpack out there in the market. Use Cosmus Eternal Laptop Backpack For 15 Inch Laptop which comes with 1 compartments to hold all your daily items. It is designed with 1 mesh pockets on both sides and one front pocket",‎B09SWVPZD4
https://www.amazon.in/uppercase-Backpack-1600EBP1-resistant-sustainable/dp/B0B68ZS5G1/ref=sr_1_166_sspa?keywords=bags&qid=1692686152&sprefix=ba%2Caps%2C283&sr=8-166-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,/sspa/click?ie=UTF8&spc=MTo0OTU4MzU2NjcxMzU2NTk4OjE2OTI2ODYxNTI6c3BfYnRmOjIwMDk3NjEyMjMwNzk4OjowOjo&url=%2Fuppercase-Backpack-1600EBP1-resistant-sustainable%2Fdp%2FB0B68ZS5G1%2Fref%3Dsr_1_166_sspa%3Fkeywords%3Dbags%26qid%3D1692686152%26sprefix%3Dba%252Caps%252C283%26sr%3D8-166-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Laptop Backpack 1600EBP Compact 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty",950,4.0 out of 5 stars,235,"Padded laptop compartment fits up to 14 inch laptop, Front Access pocket & Back padding with Air mesh","‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0B68ZS5G1
https://www.amazon.in/Fancyku%C2%AE-Backpack-Cinnamon-Preschool-Kindergarten/dp/B0CBSB43FQ/ref=sr_1_161_sspa?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-161-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1,/sspa/click?ie=UTF8&spc=MTo2NzY3MzU5Mjg2OTg5NTk4OjE2OTI2ODYyNTQ6c3BfYXRmX25leHQ6MzAwMDMyMjE0OTAxNDMyOjowOjo&url=%2FFancyku%25C2%25AE-Backpack-Cinnamon-Preschool-Kindergarten%2Fdp%2FB0CBSB43FQ%2Fref%3Dsr_1_161_sspa%3Fkeywords%3Dbags%26qid%3D1692686254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-161-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"Fancyku® School Bag for Girls School Backpack Cartoon Cinnamon Dog School Bookbag Travel Backpack for Primary Students, Preschool Students Kindergarten Children Kids School Gift Birthday Gifts","1,299",FREE delivery Fri 25 Aug ,235,"WONDERFUL BACKPACK GIFT FOR KIDS: This cute large capacity school backpack is definitely a nice gift for kids of 3-6 years old, primary students. Super cute and vibrant design definitely will be loved by kids, making your kids standout in crowds. This backpack can great relieve the burden on student's shoulder. No matter for carrying textbook for class or belongings for traveling, this cute school backpack is definitely a nice gift for children or kids who are about to go to primary school","‎FANCYKU, Raghu Trading Limited (HK)",QualityProduct,‎B0CBSB43FQ
https://www.amazon.in/uppercase-Backpack-2500EBP2-repellent-sustainable/dp/B0BNVXG27V/ref=sr_1_162_sspa?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-162-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA&psc=1,/sspa/click?ie=UTF8&spc=MTo2NzY3MzU5Mjg2OTg5NTk4OjE2OTI2ODYyNTQ6c3BfYXRmX25leHQ6MjAxMDIyMjc5MjkzOTg6OjA6Og&url=%2Fuppercase-Backpack-2500EBP2-repellent-sustainable%2Fdp%2FB0BNVXG27V%2Fref%3Dsr_1_162_sspa%3Fkeywords%3Dbags%26qid%3D1692686254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-162-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"uppercase Medium 21L Quilted Laptop Backpack 2500EBP2 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,400",4.6 out of 5 stars,18,GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596),"‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BNVXG27V
https://www.amazon.in/Caprese-Yondella-Womens-Medium-Synthetic/dp/B07TY4NDVF/ref=sr_1_163?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-163,/Caprese-Yondella-Womens-Medium-Synthetic/dp/B07TY4NDVF/ref=sr_1_163?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-163,Caprese Yondella Women's Sling Bag,"1,214",4.1 out of 5 stars,1293,GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596),"‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BNVXG27V
https://www.amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59/ref=sr_1_164?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-164,/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59/ref=sr_1_164?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-164,Mammon Women's Tote Bag,264,3.6 out of 5 stars,2749,GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596),"‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BNVXG27V
https://www.amazon.in/Hilfiger-Joshua-Backpack-TH-JOSHUALAP08/dp/B07N8HR66T/ref=sr_1_165?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-165,/Hilfiger-Joshua-Backpack-TH-JOSHUALAP08/dp/B07N8HR66T/ref=sr_1_165?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-165,Tommy Hilfiger Joshua Laptop Backpack,"2,009",4.1 out of 5 stars,574,GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596),"‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BNVXG27V
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_166?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-166,/ADISA-Laptop-Backpack-Office-College/dp/B0BPVLXD53/ref=sr_1_166?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-166,ADISA 32L large laptop backpack office bag college travel back pack with rain cover,599,3.8 out of 5 stars,320,GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596),"‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BNVXG27V
https://www.amazon.in/POLICE-Stylish-Premium-Quality-Backpack/dp/B084Q4N84P/ref=sr_1_167?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-167,/POLICE-Stylish-Premium-Quality-Backpack/dp/B084Q4N84P/ref=sr_1_167?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-167,Police Large Size Walt Laptop Backpack Business Office College Travel Bags For Men Fits Upto 15 Inch Laptop Notebook - Black,"1,689",4.1 out of 5 stars,667,GRS certified for sustainability; The GRS (Global Recycled Standard) is intended for use with any product that contains at least 50% Recycled Material (License No. CMPY-158596),"‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BNVXG27V
https://www.amazon.in/WildHorn-Leather-Laptop-Messenger-Dimension/dp/B079HQKSZN/ref=sr_1_168?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-168,/WildHorn-Leather-Laptop-Messenger-Dimension/dp/B079HQKSZN/ref=sr_1_168?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-168,WildHorn Leather Laptop Bag for Men I Fits Upto 15.6 Inch Laptop/MacBook I Padded Laptop Compartment I Carry Handles with Adjustable Strap I DIMENSION : L-16 inch W-4 inch H-12 inch,"2,629",4.2 out of 5 stars,973,"5.NOTE : Product colour may slightly vary due to photographic lighting sources or your monitor settings. This bag has been made out of leather with durable lining, trims and it’s a natural thing where colour variation is never under control.","‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BNVXG27V
https://www.amazon.in/STRAUSS-Jute-Yoga-Shoulder-Strap/dp/B0BBWM221J/ref=sr_1_169?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-169,/STRAUSS-Jute-Yoga-Shoulder-Strap/dp/B0BBWM221J/ref=sr_1_169?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-169,"STRAUSS Yoga Mat Bag Cover with Shoulder Strap with Pocket for Men & Women, Drawstring and Full Zip,(Multicolor)",219,3.6 out of 5 stars,760,"5.NOTE : Product colour may slightly vary due to photographic lighting sources or your monitor settings. This bag has been made out of leather with durable lining, trims and it’s a natural thing where colour variation is never under control.","‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BNVXG27V
https://www.amazon.in/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1/ref=sr_1_170?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-170,/FATMUG-Laptop-Bag-Men-Convertible/dp/B084LFS4G1/ref=sr_1_170?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-170,FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Navy Blue Oxford Fabric),"1,699",4.4 out of 5 stars,2314,"5.NOTE : Product colour may slightly vary due to photographic lighting sources or your monitor settings. This bag has been made out of leather with durable lining, trims and it’s a natural thing where colour variation is never under control.","‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0BNVXG27V
https://www.amazon.in/UHIBBUK-Resistant-Laptop-Backpack-Compartment/dp/B0C4HHXGZJ/ref=sr_1_171_sspa?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-171-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1,/sspa/click?ie=UTF8&spc=MTo2NzY3MzU5Mjg2OTg5NTk4OjE2OTI2ODYyNTQ6c3BfbXRmOjMwMDAzODQ1ODcxMDEzMjo6MDo6&url=%2FUHIBBUK-Resistant-Laptop-Backpack-Compartment%2Fdp%2FB0C4HHXGZJ%2Fref%3Dsr_1_171_sspa%3Fkeywords%3Dbags%26qid%3D1692686254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-171-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,"UHIBBUK 45L Water Resistant 15.6 inch Laptop Bag for Men/Backpack for Men, Black | Office Bag for Men/Office Bag for Women with Padded Laptop Compartment | Rain Cover 2.0",599,FREE delivery Thu 24 Aug ,2314,Made In India: UHIBBUK Business Casual Backpack is fully manufactured in India and pass through stringent quality tests and checks,"‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0C4HHXGZJ
https://www.amazon.in/ZaySoo-Stylish-Backpack-College-Business/dp/B0BVZLCF4L/ref=sr_1_172_sspa?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-172-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9tdGY&psc=1&smid=ALWNEERJHI2FR,/sspa/click?ie=UTF8&spc=MTo2NzY3MzU5Mjg2OTg5NTk4OjE2OTI2ODYyNTQ6c3BfbXRmOjIwMTUxNzAxMDUyNDk4OjowOjo&url=%2FZaySoo-Stylish-Backpack-College-Business%2Fdp%2FB0BVZLCF4L%2Fref%3Dsr_1_172_sspa%3Fkeywords%3Dbags%26qid%3D1692686254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DALWNEERJHI2FR,ZaySoo Stylish Casual Laptop Backpack/Office Bag/College Bag/Business Bag/Travel Backpack - Black,499,FREE delivery Tomorrow 23 Aug ,2314,"🎒 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.","‎ZaySoo, ZaySoo","🎒About The Product🎒 Choose a backpack that's the right size for your needs and has enough capacity to carry all your gear. Look for a backpack made from durable, water-resistant material that can withstand the elements. backpack should have padded shoulder straps, a hip belt, and a back panel that provide comfort and support during long hikes. Multiple pockets and compartments help you organize your gear and make it easy to access everything you need. If you plan to carry a laptop, look for a backpack with a padded laptop sleeve to protect your computer. Hydration system compatibility Some backpacks have built-in hydration systems or are compatible with hydration reservoirs. External attachment points Look for backpacks with external attachment points for carrying gear like trekking poles, ice axes, or sleeping bags. Compression straps These help to secure your load and prevent it from shifting around inside the backpack. 🎒Specification🎒 Outer material: Nylon Capacity: 35 liters approx Weight: 600 grams approx Dimensions: 33cms x 17cms x 43cms (LxWxH)approx Number of compartments: 2 Pocket Description: Utility Pocket Style Name: Traditional Backpacks Closure Type: Zipper Age Range Description: Adult Special Features: Back Padding , Zipper Lock System.",‎B0BVZLCF4L
https://www.amazon.in/Hilfiger-Connor-Backpack-TH-CONNORLAP07/dp/B07N99SXB1/ref=sr_1_173?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-173,/Hilfiger-Connor-Backpack-TH-CONNORLAP07/dp/B07N99SXB1/ref=sr_1_173?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-173,Tommy Hilfiger Connor Laptop Backpack,"1,790",4.2 out of 5 stars,130,"🎒 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.","‎ZaySoo, ZaySoo",No Description,‎B0BVZLCF4L
https://www.amazon.in/SPENZ-BAGS-Backpack-Raincover-Jet-Black/dp/B0C3RLGGVZ/ref=sr_1_174?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-174,/SPENZ-BAGS-Backpack-Raincover-Jet-Black/dp/B0C3RLGGVZ/ref=sr_1_174?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-174,"SPENZ BAGS Travel Laptop Backpack for Women & Men|Carry On Bag, College & School Students Bookbag With Raincover",845,4.0 out of 5 stars,161,"🎒 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.","‎ZaySoo, ZaySoo",No Description,‎B0BVZLCF4L
https://www.amazon.in/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_175?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-175,/Gear-Bounce-Backpack-Grey-Orange-BKPBOUNCE0604/dp/B097KCLF5F/ref=sr_1_175?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-175,Gear Bounce 27 Ltrs Water Resistant School Bag/Backpack/College Bag for Men/Women-Grey Orange,614,3.7 out of 5 stars,492,"🎒 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.","‎ZaySoo, ZaySoo",No Description,‎B0BVZLCF4L
https://www.amazon.in/ZOUK-Handmade-Leather-Handles-Multicolor/dp/B09QRYDXJH/ref=sr_1_176?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-176,/ZOUK-Handmade-Leather-Handles-Multicolor/dp/B09QRYDXJH/ref=sr_1_176?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-176,ZOUK Women Laptop Bag Royal Indian Peacock Motif,"1,698",4.4 out of 5 stars,151,"🎒 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.","‎ZaySoo, ZaySoo",No Description,‎B0BVZLCF4L
https://www.amazon.in/Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YCDR7/ref=sr_1_177?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-177,/Genie-compartments-Resistant-Lightweight-Travelling/dp/B0C85YCDR7/ref=sr_1_177?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-177,"Genie Swirl Laptop Backpack for Women, 3 compartments, Water Resistant and Lightweight Bags for Office and Travelling Purpose. 36 litres. (19 inch). Tie-dye print","1,004",4.3 out of 5 stars,4,"🎒 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.","‎ZaySoo, ZaySoo",No Description,‎B0BVZLCF4L
https://www.amazon.in/Skybags-Unisex-Adjustable-Polyester-Backpacks/dp/B0BJ75WR71/ref=sr_1_178?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-178,/Skybags-Unisex-Adjustable-Polyester-Backpacks/dp/B0BJ75WR71/ref=sr_1_178?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-178,Skybags Chase 32L Unisex Adjustable Strap Polyester Red Backpacks,"1,154",4.2 out of 5 stars,100,"🎒 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.","‎ZaySoo, ZaySoo",No Description,‎B0BVZLCF4L
https://www.amazon.in/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_179?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-179,/Hoteon-Backpack-Anti-Theft-Earphone-Resistant/dp/B08HM4TQZZ/ref=sr_1_179?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-179,"Golden Wolf Laptop Bag Anti-theft Backpack with Lock College School Laptop Backpack with Rain Cover Water Resistant Business Backpack with USB Port for 15.6-inch Laptop Office Travel Bag for Men and Women Gifts, Dark Grey","1,999",4.4 out of 5 stars,3500,"🎒 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.","‎ZaySoo, ZaySoo",No Description,‎B0BVZLCF4L
https://www.amazon.in/Lenovo-Backpack-water-repellent-resistant-materials/dp/B09HXYJB7B/ref=sr_1_180?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-180,/Lenovo-Backpack-water-repellent-resistant-materials/dp/B09HXYJB7B/ref=sr_1_180?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-180,"Lenovo Laptop Backpack for 15.6"" Made water-repellent and tear resistant materials for men and women .","1,400",4.1 out of 5 stars,211,"🎒 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.","‎ZaySoo, ZaySoo",No Description,‎B0BVZLCF4L
https://www.amazon.in/Red-Lemon-Business-Backpack-Waterproof/dp/B09ZYNHVKZ/ref=sr_1_181_sspa?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-181-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,/sspa/click?ie=UTF8&spc=MTo2NzY3MzU5Mjg2OTg5NTk4OjE2OTI2ODYyNTQ6c3BfYnRmOjIwMTUyNjE0MTE1OTk4OjowOjo&url=%2FRed-Lemon-Business-Backpack-Waterproof%2Fdp%2FB09ZYNHVKZ%2Fref%3Dsr_1_181_sspa%3Fkeywords%3Dbags%26qid%3D1692686254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Red Lemon BANGE Captain Business Smart Backpack Waterproof fit 15.6 Inch Laptop Backpack with USB Charging Port,Travel Durable Backpack for Men and Women","3,799",4.5 out of 5 stars,353,Pattern Name: Solid <br>,"‎ZaySoo, ZaySoo",Red Lemon Backpack,‎B09ZYNHVKZ
https://www.amazon.in/uppercase-Backpack-2000EBP1-repellent-sustainable/dp/B0B8NX7SXR/ref=sr_1_182_sspa?keywords=bags&qid=1692686254&sprefix=ba%2Caps%2C283&sr=8-182-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9idGY&psc=1,/sspa/click?ie=UTF8&spc=MTo2NzY3MzU5Mjg2OTg5NTk4OjE2OTI2ODYyNTQ6c3BfYnRmOjIwMDk3NjEyMjMxNTk4OjowOjo&url=%2Fuppercase-Backpack-2000EBP1-repellent-sustainable%2Fdp%2FB0B8NX7SXR%2Fref%3Dsr_1_182_sspa%3Fkeywords%3Dbags%26qid%3D1692686254%26sprefix%3Dba%252Caps%252C283%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"uppercase Medium 20 Ltrs Casual (14.6 inch) Laptop Backpack 2000EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","1,000",3.8 out of 5 stars,32,Handcrafted with care and made up of premium quality robust material; Wrinkle free bag and 3x more water resistant with Rainproof zippers,"‎Acefour Accessories Pvt. Ltd., Acefour Accessories Pvt. Ltd. , Lodha Supremus Corp. Tower, Unit 1202,12th Floor,Saki Vihar road, Chandivali, Tunga Village, Opp. MTNL office, Andheri E, Mumbai -400072, Maharashtra, India. Customer Care",No Description,‎B0B8NX7SXR
